FIPS_Code,State,Area_name,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Median_Household_Income_2011,Med_HH_Income_Percent_of_StateTotal_2011
13173,GA,Lanier County,4553.0,4165.0,388.0,8.5,33929.0,73.9
13175,GA,Laurens County,21253.0,18532.0,2721.0,12.8,34865.0,76.0
13177,GA,Lee County,15180.0,13967.0,1213.0,8.0,60652.0,132.2
13179,GA,Liberty County,25750.0,23251.0,2499.0,9.7,40659.0,88.6
13181,GA,Lincoln County,3728.0,3324.0,404.0,10.8,35183.0,76.7
13183,GA,Long County,7587.0,7042.0,545.0,7.2,35244.0,76.8
13185,GA,Lowndes County,51446.0,46659.0,4787.0,9.3,34252.0,74.6
13187,GA,Lumpkin County,12844.0,11479.0,1365.0,10.6,44422.0,96.8
13189,GA,McDuffie County,10262.0,9124.0,1138.0,11.1,36907.0,80.4
13191,GA,McIntosh County,5725.0,5112.0,613.0,10.7,34787.0,75.8
13193,GA,Macon County,5074.0,4329.0,745.0,14.7,27934.0,60.9
13195,GA,Madison County,15911.0,14660.0,1251.0,7.9,40123.0,87.4
13197,GA,Marion County,4018.0,3669.0,349.0,8.7,34189.0,74.5
13199,GA,Meriwether County,9311.0,8115.0,1196.0,12.8,34589.0,75.4
13201,GA,Miller County,3483.0,3243.0,240.0,6.9,33063.0,72.1
13205,GA,Mitchell County,9762.0,8803.0,959.0,9.8,31088.0,67.8
13207,GA,Monroe County,13959.0,12727.0,1232.0,8.8,51747.0,112.8
13209,GA,Montgomery County,4680.0,4163.0,517.0,11.0,34379.0,74.9
13211,GA,Morgan County,9139.0,8312.0,827.0,9.0,46176.0,100.6
13213,GA,Murray County,17614.0,15317.0,2297.0,13.0,36230.0,79.0
13215,GA,Muscogee County,84680.0,76720.0,7960.0,9.4,37564.0,81.9
13217,GA,Newton County,48196.0,42653.0,5543.0,11.5,44089.0,96.1
13219,GA,Oconee County,18671.0,17528.0,1143.0,6.1,71707.0,156.3
13221,GA,Oglethorpe County,8230.0,7598.0,632.0,7.7,44066.0,96.0
13223,GA,Paulding County,72416.0,65619.0,6797.0,9.4,59185.0,129.0
13225,GA,Peach County,12223.0,10793.0,1430.0,11.7,39838.0,86.8
13227,GA,Pickens County,14519.0,13110.0,1409.0,9.7,50282.0,109.6
13229,GA,Pierce County,8400.0,7575.0,825.0,9.8,38290.0,83.4
13231,GA,Pike County,8292.0,7482.0,810.0,9.8,54457.0,118.7
13233,GA,Polk County,20351.0,18295.0,2056.0,10.1,36326.0,79.2
13235,GA,Pulaski County,4392.0,3951.0,441.0,10.0,34820.0,75.9
13237,GA,Putnam County,9335.0,8264.0,1071.0,11.5,40168.0,87.5
13239,GA,Quitman County,946.0,830.0,116.0,12.3,28621.0,62.4
13241,GA,Rabun County,6599.0,5773.0,826.0,12.5,34394.0,75.0
13243,GA,Randolph County,2839.0,2475.0,364.0,12.8,27950.0,60.9
13245,GA,Richmond County,87830.0,78540.0,9290.0,10.6,37352.0,81.4
13247,GA,Rockdale County,41592.0,37095.0,4497.0,10.8,51106.0,111.4
13249,GA,Schley County,1915.0,1697.0,218.0,11.4,37669.0,82.1
13251,GA,Screven County,7049.0,6156.0,893.0,12.7,32990.0,71.9
13253,GA,Seminole County,3793.0,3402.0,391.0,10.3,30489.0,66.4
13255,GA,Spalding County,28965.0,25335.0,3630.0,12.5,38914.0,84.8
13257,GA,Stephens County,13244.0,11909.0,1335.0,10.1,37536.0,81.8
13259,GA,Stewart County,2259.0,2005.0,254.0,11.2,26010.0,56.7
13261,GA,Sumter County,13025.0,11297.0,1728.0,13.3,31937.0,69.6
13263,GA,Talbot County,3150.0,2856.0,294.0,9.3,31290.0,68.2
13265,GA,Taliaferro County,741.0,648.0,93.0,12.6,25807.0,56.2
13267,GA,Tattnall County,9585.0,8639.0,946.0,9.9,31531.0,68.7
13269,GA,Taylor County,3440.0,2986.0,454.0,13.2,30308.0,66.1
13271,GA,Telfair County,4436.0,3700.0,736.0,16.6,27831.0,60.7
13273,GA,Terrell County,4071.0,3620.0,451.0,11.1,30552.0,66.6
13275,GA,Thomas County,21956.0,20143.0,1813.0,8.3,34611.0,75.4
13277,GA,Tift County,18567.0,16427.0,2140.0,11.5,33669.0,73.4
13279,GA,Toombs County,13748.0,12184.0,1564.0,11.4,32915.0,71.7
13281,GA,Towns County,5701.0,5191.0,510.0,8.9,36858.0,80.3
13283,GA,Treutlen County,2926.0,2537.0,389.0,13.3,30131.0,65.7
13285,GA,Troup County,33256.0,29619.0,3637.0,10.9,39370.0,85.8
13287,GA,Turner County,4317.0,3816.0,501.0,11.6,25480.0,55.5
13289,GA,Twiggs County,4119.0,3605.0,514.0,12.5,34528.0,75.2
13291,GA,Union County,10838.0,9923.0,915.0,8.4,39206.0,85.4
13293,GA,Upson County,11674.0,10332.0,1342.0,11.5,33483.0,73.0
13295,GA,Walker County,33160.0,30272.0,2888.0,8.7,37813.0,82.4
13297,GA,Walton County,40825.0,36791.0,4034.0,9.9,52747.0,115.0
13299,GA,Ware County,14509.0,12807.0,1702.0,11.7,31529.0,68.7
13301,GA,Warren County,2520.0,2097.0,423.0,16.8,30946.0,67.4
13303,GA,Washington County,7616.0,6587.0,1029.0,13.5,34117.0,74.4
13305,GA,Wayne County,11996.0,10501.0,1495.0,12.5,37082.0,80.8
13307,GA,Webster County,1257.0,1141.0,116.0,9.2,32842.0,71.6
13309,GA,Wheeler County,2963.0,2658.0,305.0,10.3,29780.0,64.9
13311,GA,White County,12546.0,11315.0,1231.0,9.8,39753.0,86.6
13313,GA,Whitfield County,43878.0,38550.0,5328.0,12.1,38452.0,83.8
13315,GA,Wilcox County,3065.0,2664.0,401.0,13.1,30500.0,66.5
13317,GA,Wilkes County,4450.0,3918.0,532.0,12.0,30720.0,66.9
13319,GA,Wilkinson County,4435.0,3969.0,466.0,10.5,38570.0,84.1
13321,GA,Worth County,10426.0,9398.0,1028.0,9.9,35308.0,76.9
15000,HI,Hawaii,660694.0,616453.0,44241.0,6.7,62071.0,100.0
15001,HI,Hawaii County,87598.0,78948.0,8650.0,9.9,46186.0,74.4
15003,HI,Honolulu County,460643.0,434211.0,26432.0,5.7,65489.0,105.5
15007,HI,Kauai County,33688.0,30730.0,2958.0,8.8,56937.0,91.7
15009,HI,Maui County,78766.0,72565.0,6201.0,7.9,57789.0,93.1
16000,ID,Idaho,770639.0,703562.0,67077.0,8.7,43345.0,100.0
16001,ID,Ada County,199770.0,183876.0,15894.0,8.0,50701.0,117.0
16003,ID,Adams County,1850.0,1530.0,320.0,17.3,32752.0,75.6
16005,ID,Bannock County,40635.0,37394.0,3241.0,8.0,41749.0,96.3
16007,ID,Bear Lake County,3326.0,3144.0,182.0,5.5,42327.0,97.7
16009,ID,Benewah County,4219.0,3642.0,577.0,13.7,39327.0,90.7
16011,ID,Bingham County,23400.0,21700.0,1700.0,7.3,45354.0,104.6
16013,ID,Blaine County,12575.0,11471.0,1104.0,8.8,60448.0,139.5
16015,ID,Boise County,3240.0,2930.0,310.0,9.6,48657.0,112.3
16017,ID,Bonner County,19992.0,17536.0,2456.0,12.3,41255.0,95.2
16019,ID,Bonneville County,51005.0,47390.0,3615.0,7.1,49748.0,114.8
16021,ID,Boundary County,4923.0,4271.0,652.0,13.2,33655.0,77.6
16023,ID,Butte County,1500.0,1393.0,107.0,7.1,41026.0,94.6
16025,ID,Camas County,595.0,528.0,67.0,11.3,45439.0,104.8
16027,ID,Canyon County,86516.0,77165.0,9351.0,10.8,39132.0,90.3
16029,ID,Caribou County,3973.0,3673.0,300.0,7.6,49665.0,114.6
16031,ID,Cassia County,11494.0,10714.0,780.0,6.8,41393.0,95.5
16033,ID,Clark County,559.0,512.0,47.0,8.4,40581.0,93.6
16035,ID,Clearwater County,3312.0,2818.0,494.0,14.9,38086.0,87.9
16037,ID,Custer County,2549.0,2363.0,186.0,7.3,44234.0,102.1
16039,ID,Elmore County,11147.0,10148.0,999.0,9.0,43120.0,99.5
16041,ID,Franklin County,6223.0,5870.0,353.0,5.7,46348.0,106.9
16043,ID,Fremont County,6140.0,5636.0,504.0,8.2,41411.0,95.5
16045,ID,Gem County,7133.0,6322.0,811.0,11.4,40541.0,93.5
16047,ID,Gooding County,8992.0,8401.0,591.0,6.6,39670.0,91.5
16049,ID,Idaho County,7414.0,6569.0,845.0,11.4,39184.0,90.4
16051,ID,Jefferson County,11942.0,11079.0,863.0,7.2,47827.0,110.3
16053,ID,Jerome County,10713.0,9875.0,838.0,7.8,39454.0,91.0
16055,ID,Kootenai County,72048.0,64634.0,7414.0,10.3,47026.0,108.5
16057,ID,Latah County,17548.0,16280.0,1268.0,7.2,42350.0,97.7
16059,ID,Lemhi County,3645.0,3249.0,396.0,10.9,36319.0,83.8
16061,ID,Lewis County,1741.0,1632.0,109.0,6.3,40149.0,92.6
16063,ID,Lincoln County,2661.0,2332.0,329.0,12.4,40460.0,93.3
16065,ID,Madison County,16743.0,15712.0,1031.0,6.2,33343.0,76.9
16067,ID,Minidoka County,10537.0,9773.0,764.0,7.3,40779.0,94.1
16069,ID,Nez Perce County,19120.0,17797.0,1323.0,6.9,43662.0,100.7
16071,ID,Oneida County,2336.0,2217.0,119.0,5.1,43519.0,100.4
16073,ID,Owyhee County,4506.0,4279.0,227.0,5.0,33518.0,77.3
16075,ID,Payette County,10866.0,9827.0,1039.0,9.6,39031.0,90.0
16077,ID,Power County,3634.0,3300.0,334.0,9.2,39288.0,90.6
16079,ID,Shoshone County,6138.0,5295.0,843.0,13.7,36811.0,84.9
16081,ID,Teton County,5410.0,5045.0,365.0,6.7,51561.0,119.0
16083,ID,Twin Falls County,39135.0,35991.0,3144.0,8.0,41942.0,96.8
16085,ID,Valley County,4609.0,3910.0,699.0,15.2,46210.0,106.6
16087,ID,Washington County,4831.0,4341.0,490.0,10.1,35232.0,81.3
17000,IL,Illinois,6565504.0,5925154.0,640350.0,9.8,53271.0,100.0
17001,IL,Adams County,37424.0,34939.0,2485.0,6.6,43293.0,81.3
17003,IL,Alexander County,3035.0,2637.0,398.0,13.1,28499.0,53.5
17005,IL,Bond County,8435.0,7655.0,780.0,9.2,44945.0,84.4
17007,IL,Boone County,26123.0,22604.0,3519.0,13.5,57708.0,108.3
17009,IL,Brown County,3606.0,3438.0,168.0,4.7,46160.0,86.7
17011,IL,Bureau County,19105.0,17126.0,1979.0,10.4,48474.0,91.0
17013,IL,Calhoun County,2548.0,2284.0,264.0,10.4,47218.0,88.6
17015,IL,Carroll County,8080.0,7290.0,790.0,9.8,42996.0,80.7
17017,IL,Cass County,7620.0,7035.0,585.0,7.7,40065.0,75.2
17019,IL,Champaign County,100761.0,92289.0,8472.0,8.4,42847.0,80.4
17021,IL,Christian County,17761.0,16088.0,1673.0,9.4,46401.0,87.1
17023,IL,Clark County,7917.0,7033.0,884.0,11.2,48940.0,91.9
17025,IL,Clay County,6524.0,5781.0,743.0,11.4,38445.0,72.2
17027,IL,Clinton County,19416.0,17866.0,1550.0,8.0,59711.0,112.1
17029,IL,Coles County,26321.0,23886.0,2435.0,9.3,40623.0,76.3
17031,IL,Cook County,2575226.0,2307751.0,267475.0,10.4,50806.0,95.4
17033,IL,Crawford County,9854.0,9014.0,840.0,8.5,46307.0,86.9
17035,IL,Cumberland County,5304.0,4749.0,555.0,10.5,47145.0,88.5
17037,IL,DeKalb County,58924.0,53532.0,5392.0,9.2,52091.0,97.8
17039,IL,De Witt County,9017.0,8254.0,763.0,8.5,56147.0,105.4
17041,IL,Douglas County,9986.0,9114.0,872.0,8.7,48671.0,91.4
17043,IL,DuPage County,517675.0,476382.0,41293.0,8.0,74122.0,139.1
17045,IL,Edgar County,10071.0,9043.0,1028.0,10.2,43596.0,81.8
17047,IL,Edwards County,3138.0,2868.0,270.0,8.6,41239.0,77.4
17049,IL,Effingham County,18297.0,16962.0,1335.0,7.3,48632.0,91.3
17051,IL,Fayette County,10420.0,9316.0,1104.0,10.6,40247.0,75.6
17053,IL,Ford County,6646.0,6020.0,626.0,9.4,49206.0,92.4
17055,IL,Franklin County,17625.0,15571.0,2054.0,11.7,36610.0,68.7
17057,IL,Fulton County,18404.0,16501.0,1903.0,10.3,46539.0,87.4
17059,IL,Gallatin County,2635.0,2395.0,240.0,9.1,36722.0,68.9
17061,IL,Greene County,6804.0,6183.0,621.0,9.1,42534.0,79.8
17063,IL,Grundy County,27700.0,24430.0,3270.0,11.8,63685.0,119.5
17065,IL,Hamilton County,4278.0,3914.0,364.0,8.5,41446.0,77.8
17067,IL,Hancock County,9355.0,8427.0,928.0,9.9,43850.0,82.3
17069,IL,Hardin County,1764.0,1564.0,200.0,11.3,35596.0,66.8
17071,IL,Henderson County,3853.0,3549.0,304.0,7.9,45217.0,84.9
17073,IL,Henry County,27073.0,24999.0,2074.0,7.7,50445.0,94.7
17075,IL,Iroquois County,16732.0,15218.0,1514.0,9.0,48577.0,91.2
17077,IL,Jackson County,32152.0,29678.0,2474.0,7.7,32868.0,61.7
17079,IL,Jasper County,4940.0,4524.0,416.0,8.4,46257.0,86.8
17081,IL,Jefferson County,20191.0,18428.0,1763.0,8.7,42601.0,80.0
17083,IL,Jersey County,11846.0,10741.0,1105.0,9.3,55416.0,104.0
17085,IL,Jo Daviess County,12847.0,11850.0,997.0,7.8,51293.0,96.3
17087,IL,Johnson County,5169.0,4636.0,533.0,10.3,42357.0,79.5
17089,IL,Kane County,273903.0,246770.0,27133.0,9.9,66133.0,124.1
17091,IL,Kankakee County,55889.0,49083.0,6806.0,12.2,46046.0,86.4
17093,IL,Kendall County,65541.0,59853.0,5688.0,8.7,82934.0,155.7
17095,IL,Knox County,25687.0,23443.0,2244.0,8.7,39803.0,74.7
17097,IL,Lake County,358515.0,324658.0,33857.0,9.4,74306.0,139.5
17099,IL,La Salle County,58901.0,52110.0,6791.0,11.5,48945.0,91.9
17101,IL,Lawrence County,8102.0,7387.0,715.0,8.8,38934.0,73.1
17103,IL,Lee County,17988.0,16183.0,1805.0,10.0,48388.0,90.8
17105,IL,Livingston County,18764.0,17095.0,1669.0,8.9,53249.0,100.0
17107,IL,Logan County,13404.0,12284.0,1120.0,8.4,46863.0,88.0
17109,IL,McDonough County,16588.0,15322.0,1266.0,7.6,38916.0,73.1
17111,IL,McHenry County,174781.0,158424.0,16357.0,9.4,70682.0,132.7
17113,IL,McLean County,91405.0,84830.0,6575.0,7.2,58791.0,110.4
17115,IL,Macon County,54585.0,48818.0,5767.0,10.6,44725.0,84.0
17117,IL,Macoupin County,24013.0,21617.0,2396.0,10.0,46525.0,87.3
17119,IL,Madison County,138131.0,125637.0,12494.0,9.0,50462.0,94.7
17121,IL,Marion County,18169.0,16146.0,2023.0,11.1,40056.0,75.2
17123,IL,Marshall County,7046.0,6429.0,617.0,8.8,50571.0,94.9
17125,IL,Mason County,7445.0,6650.0,795.0,10.7,43515.0,81.7
17127,IL,Massac County,7586.0,6907.0,679.0,9.0,39308.0,73.8
17129,IL,Menard County,7076.0,6543.0,533.0,7.5,58900.0,110.6
17131,IL,Mercer County,8637.0,7866.0,771.0,8.9,52351.0,98.3
17133,IL,Monroe County,18315.0,16960.0,1355.0,7.4,71766.0,134.7
17135,IL,Montgomery County,13560.0,11857.0,1703.0,12.6,49430.0,92.8
17137,IL,Morgan County,17250.0,15697.0,1553.0,9.0,43210.0,81.1
17139,IL,Moultrie County,7805.0,7207.0,598.0,7.7,49994.0,93.8
17141,IL,Ogle County,27063.0,23781.0,3282.0,12.1,55009.0,103.3
17143,IL,Peoria County,97714.0,88470.0,9244.0,9.5,49022.0,92.0
17145,IL,Perry County,9436.0,8422.0,1014.0,10.7,40167.0,75.4
17147,IL,Piatt County,8364.0,7687.0,677.0,8.1,61339.0,115.1
17149,IL,Pike County,8568.0,7895.0,673.0,7.9,38743.0,72.7
17151,IL,Pope County,1873.0,1674.0,199.0,10.6,37757.0,70.9
17153,IL,Pulaski County,2749.0,2453.0,296.0,10.8,31742.0,59.6
17155,IL,Putnam County,3155.0,2815.0,340.0,10.8,51518.0,96.7
17157,IL,Randolph County,15301.0,14013.0,1288.0,8.4,44708.0,83.9
17159,IL,Richland County,7232.0,6548.0,684.0,9.5,42369.0,79.5
17161,IL,Rock Island County,77750.0,71319.0,6431.0,8.3,44487.0,83.5
17163,IL,St. Clair County,127085.0,114029.0,13056.0,10.3,49634.0,93.2
17165,IL,Saline County,12718.0,11533.0,1185.0,9.3,35999.0,67.6
17167,IL,Sangamon County,109491.0,101041.0,8450.0,7.7,51537.0,96.7
17169,IL,Schuyler County,4268.0,3951.0,317.0,7.4,43744.0,82.1
17171,IL,Scott County,2709.0,2457.0,252.0,9.3,48361.0,90.8
17173,IL,Shelby County,11058.0,10011.0,1047.0,9.5,45964.0,86.3
17175,IL,Stark County,2844.0,2568.0,276.0,9.7,46913.0,88.1
17177,IL,Stephenson County,24173.0,21675.0,2498.0,10.3,42661.0,80.1
17179,IL,Tazewell County,73955.0,67813.0,6142.0,8.3,50106.0,94.1
17181,IL,Union County,8031.0,7088.0,943.0,11.7,39099.0,73.4
17183,IL,Vermilion County,36594.0,32703.0,3891.0,10.6,40742.0,76.5
17185,IL,Wabash County,6017.0,5463.0,554.0,9.2,48154.0,90.4
17187,IL,Warren County,9189.0,8476.0,713.0,7.8,44818.0,84.1
17189,IL,Washington County,8259.0,7651.0,608.0,7.4,50465.0,94.7
